PubChemID,Name,SMILE,Class,class.
4594,Omeprazole,[S@](=O)(Cc1ncc(c(OC)c1C)C)c1[nH]c2c(n1)ccc(OC)c2,positive,1
4595,Ondansetron,O=C1[C@H](CCc2n(c3c(c12)cccc3)C)Cn1c(ncc1)C,positive,1
4612,Oxamniquine,OCc1cc2CC[C@H](Nc2cc1N(=O)=O)CNC(C)C,positive,1
4614,Oxaprozin,o1c(c(nc1CCC(=O)O)c1ccccc1)c1ccccc1,positive,1
4615,Oxatomide,O=c1n(CCCN2CCN(CC2)[C@@H](c2ccccc2)c2ccccc2)c2c([nH]1)cccc2,positive,1
4616,Oxazepam,Clc1cc2C(=N[C@H](O)C(=O)Nc2cc1)c1ccccc1,positive,1
4649,Aminosalicylic acid,Oc1c(ccc(N)c1)C(=O)O,positive,1
4679,Pantoprazole,[S@](=O)(c1[nH]c2c(n1)ccc(OC(F)F)c2)Cc1nccc(OC)c1OC,positive,1
4680,Papaverine,O(c1cc2c(nccc2cc1OC)Cc1cc(OC)c(OC)cc1)C,positive,1
4723,Pemoline,O1[C@@H](c2ccccc2)C(=O)N=C1N,positive,1
4735,Pentamidine,O(CCCCCOc1ccc(cc1)C(=N)N)c1ccc(cc1)C(=N)N,positive,1
4740,Pentoxifylline,O=c1n(CCCCC(=O)C)c(=O)n(c2ncn(c12)C)C,positive,1
4744,Perazine,S1c2c(N(CCCN3CCN(CC3)C)c3c1cccc3)cccc2,positive,1
4746,Perhexiline,N1[C@@H](CC(C2CCCCC2)C2CCCCC2)CCCC1,positive,1
4747,Periciazine,S1c2c(N(CCCN3CC[C@H](O)CC3)c3c1cccc3)cc(cc2)C#N,positive,1
4748,Perphenazine,Clc1cc2N(CCCN3CCN(CC3)CCO)c3c(Sc2cc1)cccc3,positive,1
4753,Phenacemide,O=C(NC(=O)N)Cc1ccccc1,positive,1
4760,Phenindione,O=C1[C@@H](C(=O)c2c1cccc2)c1ccccc1,positive,1
4763,Phenobarbital,O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,positive,1
4781,Phenylbutazone,O=C1N(N(C(=O)[C@H]1CCCC)c1ccccc1)c1ccccc1,positive,1
4828,Pindolol,O(C[C@@H](O)CNC(C)C)c1c2c([nH]cc2)ccc1,positive,1
4829,Pioglitazone,S1[C@@H](Cc2ccc(OCCc3ncc(CC)cc3)cc2)C(=O)NC1=O,positive,1
4849,Piretanide,S(=O)(=O)(N)c1c(Oc2ccccc2)c(N2CCCC2)cc(c1)C(=O)O,positive,1
4850,Piribedil,O1c2cc(CN3CCN(CC3)c3ncccn3)ccc2OC1,positive,1
4887,Pranlukast,O(CCCCc1ccccc1)c1ccc(cc1)C(=O)Nc1cc2oc(cc(=O)c2cc1)c1n[nH]nn1,positive,1
4891,Praziquantel,O=C(N1C[C@@H]2N(CCc3c2cccc3)C(=O)C1)C1CCCCC1,positive,1
4893,Prazosin,O=C(N1CCN(CC1)c1nc2c(c(n1)N)cc(OC)c(OC)c2)c1occc1,positive,1
4911,Probenecid,S(=O)(=O)(N(CCC)CCC)c1ccc(cc1)C(=O)O,positive,1
4912,Probucol,S(c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)C(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)(C)C,positive,1
4915,Procarbazine,O=C(NC(C)C)c1ccc(CNNC)cc1,positive,1
4917,Prochlorperazine,Clc1cc2N(CCCN3CCN(CC3)C)c3c(Sc2cc1)cccc3,positive,1
4926,Promazine,S1c2c(N(CCCN(C)C)c3c1cccc3)cccc2,positive,1
4927,Promethazine,S1c2c(N(C[C@H](N(C)C)C)c3c1cccc3)cccc2,positive,1
4932,Propafenone,O(C[C@@H](O)CNCCC)c1c(C(=O)CCc2ccccc2)cccc1,positive,1
4943,Propofol,Oc1c(C(C)C)cccc1C(C)C,positive,1
4946,Propranolol,O(C[C@@H](O)CNC(C)C)c1c2c(ccc1)cccc2,positive,1
4976,Protriptyline,N(CCC[C@H]1c2c(C=Cc3c1cccc3)cccc2)C,positive,1
5002,Quetiapine,S1c2c(C(=Nc3c1cccc3)N1CCN(CC1)CCOCCO)cccc2,positive,1
5035,Raloxifene,s1c(c(c2c1cc(O)cc2)C(=O)c1ccc(OCCN2CCCCC2)cc1)c1ccc(O)cc1,positive,1
5054,Resorcinol,Oc1cc(O)ccc1,positive,1
5070,Riluzole,s1c2c(nc1N)ccc(OC(F)(F)F)c2,positive,1
5073,Risperidone,Fc1cc2onc([C@H]3CCN(CC3)CCc3c(=O)n4CCCCc4nc3C)c2cc1,positive,1
5090,Rofecoxib,S(=O)(=O)(c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1)C,positive,1
5161,Salsalate,O(c1c(cccc1)C(=O)O)C(=O)c1c(O)cccc1,positive,1
5206,Sevoflurane,FC(F)(F)C(OCF)C(F)(F)F,positive,1
5210,Sibutramine,Clc1ccc(C2(CCC2)[C@H](N(C)C)CC(C)C)cc1,positive,1
5253,Sotalol,S(=O)(=O)(Nc1ccc([C@@H](O)CNC(C)C)cc1)C,positive,1
5258,Sodium phenylbutyrate,OC(=O)CCCc1ccccc1,positive,1
5291,Imatinib,O=C(Nc1cc(Nc2nc(c3cccnc3)ccn2)c(cc1)C)c1ccc(CN2CCN(CC2)C)cc1,positive,1
5322,Sulfacytine,S(=O)(=O)(Nc1nc(=O)n(CC)cc1)c1ccc(N)cc1,positive,1
5328,Sulfamethizole,S(=O)(=O)(Nc1sc(nn1)C)c1ccc(N)cc1,positive,1
5336,Sulfapyridine,S(=O)(=O)(Nc1ncccc1)c1ccc(N)cc1,positive,1
5339,Sulfasalazine,S(=O)(=O)(Nc1ncccc1)c1ccc(N/N=C\2/C=C(C(=O)C=C2)C(=O)O)cc1,positive,1
5344,Sulfisoxazole,S(=O)(=O)(Nc1onc(c1C)C)c1ccc(N)cc1,positive,1
5355,Sulpiride,S(=O)(=O)(N)c1cc(C(=O)NC[C@H]2N(CCC2)CC)c(OC)cc1,positive,1
5359,Suprofen,s1c(C(=O)c2ccc([C@@H](C)C(=O)O)cc2)ccc1,positive,1
5379,Gatifloxacin,Fc1c(N2C[C@H](NCC2)C)c(OC)c2n(C3CC3)cc(c(=O)c2c1)C(=O)O,positive,1
5394,Temozolomide,O=c1n2c(nnn1C)c(nc2)C(=O)N,positive,1
5403,Terbutaline,O[C@@H](CNC(C)(C)C)c1cc(O)cc(O)c1,positive,1
5426,Thalidomide,O=C1NC(=O)CC[C@@H]1N1C(=O)c2c(C1=O)cccc2,positive,1
5430,Thiabendazole,s1cc(nc1)c1[nH]c2c(n1)cccc2,positive,1
5440,Thiethylperazine,S1c2c(N(CCCN3CCN(CC3)C)c3c1cccc3)cc(SCC)cc2,positive,1
5452,Thioridazine,S1c2c(N(CC[C@H]3N(CCCC3)C)c3c1cccc3)cc(SC)cc2,positive,1
5472,Ticlopidine,Clc1c(CN2CCc3sccc3C2)cccc1,positive,1
5483,Tiopronin,S[C@@H](C(=O)NCC(=O)O)C,positive,1
5487,Tizanidine,Clc1c(NC2=NCCN2)c2nsnc2cc1,positive,1
5503,Tolazamide,S(=O)(=O)(NC(=O)NN1CCCCCC1)c1ccc(cc1)C,positive,1
5504,Tolazoline,N1C(=NCC1)Cc1ccccc1,positive,1
5505,Tolbutamide,S(=O)(=O)(NC(=O)NCCCC)c1ccc(cc1)C,positive,1
5509,Tolmetin,O=C(c1n(c(cc1)CC(=O)O)C)c1ccc(cc1)C,positive,1
5533,Trazodone,Clc1cc(N2CCN(CC2)CCCn2nc3n(c2=O)cccc3)ccc1,positive,1
5556,Triazolam,Clc1cc2c(n3c(nnc3C)CN=C2c2c(Cl)cccc2)cc1,positive,1
5566,Trifluoperazine,S1c2c(N(CCCN3CCN(CC3)C)c3c1cccc3)cc(cc2)C(F)(F)F,positive,1
5568,Triflupromazine,S1c2c(N(CCCN(C)C)c3c1cccc3)cc(cc2)C(F)(F)F,positive,1
5574,Trimeprazine,S1c2c(N(C[C@@H](CN(C)C)C)c3c1cccc3)cccc2,positive,1
5576,Trimethadione,O1C(C(=O)N(C1=O)C)(C)C,positive,1
5577,Trimethobenzamide,O(CCN(C)C)c1ccc(CNC(=O)c2cc(OC)c(OC)c(OC)c2)cc1,positive,1
5578,Trimethoprim,O(c1cc(Cc2c(nc(nc2)N)N)cc(OC)c1OC)C,positive,1
5583,Trimetrexate,O(c1cc(NCc2c(c3c(nc(nc3N)N)cc2)C)cc(OC)c1OC)C,positive,1
5584,Trimipramine,N1(C[C@@H](CN(C)C)C)c2c(CCc3c1cccc3)cccc2,positive,1
5591,Troglitazone,S1[C@@H](Cc2ccc(OC[C@]3(Oc4c(CC3)c(c(O)c(c4C)C)C)C)cc2)C(=O)NC1=O,positive,1
5625,Delavirdine,S(=O)(=O)(Nc1cc2cc([nH]c2cc1)C(=O)N1CCN(CC1)c1ncccc1NC(C)C)C,positive,1
5646,Usnic acid,O1C2=CC(=O)[C@H](C(=O)[C@]2(c2c1c(c(O)c(c2O)C)C(=O)C)C)C(=O)C,positive,1
5656,Venlafaxine,OC1([C@@H](CN(C)C)c2ccc(OC)cc2)CCCCC1,positive,1
5663,Vesnarinone,O=C(N1CCN(CC1)c1cc2CCC(=O)Nc2cc1)c1cc(OC)c(OC)cc1,positive,1
5665,Vigabatrin,OC(=O)CC[C@H](N)C=C,positive,1
5717,Zafirlukast,S(=O)(=O)(NC(=O)c1cc(OC)c(Cc2c3c(n(c2)C)ccc(NC(=O)OC2CCCC2)c3)cc1)c1c(cccc1)C,positive,1
5732,Zolpidem,O=C(N(C)C)Cc1n2c(nc1c1ccc(cc1)C)ccc(c2)C,positive,1
5734,Zonisamide,S(=O)(=O)(N)Cc1noc2c1cccc2,positive,1
5746,Mitomycin,O([C@@]12N(C[C@@H]3N[C@H]13)C1=C([C@H]2COC(=O)N)C(=O)C(=C(C1=O)C)N)C,positive,1
5757,Estradiol,O[C@@H]1[C@@]2([C@H]([C@H]3[C@H](CC2)c2c(CC3)cc(O)cc2)CC1)C,positive,1
5790,Floxuridine,Fc1cn([C@@H]2O[C@@H]([C@@H](O)C2)CO)c(=O)[nH]c1=O,positive,1
5833,Spironolactone,S([C@H]1[C@H]2[C@H]3[C@@]([C@@]4(OC(=O)CC4)CC3)(CC[C@@H]2[C@@]2(C(=CC(=O)CC2)C1)C)C)C(=O)C,positive,1
5852,Penicillamine,SC([C@@H](N)C(=O)O)(C)C,positive,1
5878,Oxandrolone,O[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)CC(=O)OC4)C)CC2)CC1)C)C,positive,1
5897,N-2-fluorenylacetamide,O=C(Nc1cc2Cc3c(c2cc1)cccc3)C,positive,1
5905,Idoxuridine,Ic1cn([C@@H]2O[C@@H]([C@@H](O)C2)CO)c(=O)[nH]c1=O,positive,1
5959,Chloramphenicol,ClC(Cl)C(=O)N[C@@H]([C@H](O)c1ccc(N(=O)=O)cc1)CO,positive,1
5961,Glutamine,OC(=O)[C@@H](N)CCC(=O)N,positive,1
5978,Vincristine,O([C@@H]1[C@]2([C@@H]3N(CC[C@@]43[C@@H](N(c3c4cc(c(OC)c3)[C@]3(C[C@H]4C[C@](O)(CN(C4)CCc4c3[nH]c3c4cccc3)CC)C(=O)OC)C=O)[C@@]1(O)C(=O)OC)CC=C2)CC)C(=O)C,positive,1
5994,Progesterone,O=C([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)C,positive,1
6010,Methyltestosterone,O[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)C,positive,1
6013,Testosterone,O[C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C,positive,1
6024,Cephalothin,S1[C@H]2N(C(=O)[C@H]2NC(=O)Cc2sccc2)C(=C(C1)COC(=O)C)C(=O)O,positive,1
6035,Broxuridine,Brc1cn([C@@H]2O[C@@H]([C@@H](O)C2)CO)c(=O)[nH]c1=O,positive,1
6053,P-dimethylaminoazobenzene,N(c1ccc(/N=N/c2ccccc2)cc1)(C)C,positive,1
6098,Cloxacillin,Clc1c(c2noc(c2C(=O)N[C@H]2[C@H]3SC([C@@H](N3C2=O)C(=O)O)(C)C)C)cccc1,positive,1
6167,Colchicine,O(c1c2c(CC[C@H](NC(=O)C)c3c2ccc(OC)c(=O)c3)cc(OC)c1OC)C,positive,1
6196,Oxacillin,S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)c1c(noc1C)c1ccccc1,positive,1
6228,"N,n-dimethylformamide",C(=O)N(C)C,positive,1
6230,Norethindrone,O[C@@]1([C@@]2([C@H]([C@H]3[C@H](CC2)[C@@H]2C(=CC(=O)CC2)CC3)CC1)C)C#C,positive,1
6234,Cycloserine,O1NC(=O)[C@@H](N)C1,positive,1
6249,Ampicillin,S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)[C@H](N)c1ccccc1,positive,1
6253,Cytarabine,O1[C@@H](n2ccc(nc2=O)N)[C@@H](O)[C@H](O)[C@H]1CO,positive,1
6278,"1,1,1-trichloroethane",C(C)(Cl)(Cl)Cl,positive,1
6307,Quinethazone,Clc1c(S(=O)(=O)N)cc2c(N[C@@H](NC2=O)CC)c1,positive,1
6406,Acetone cyanohydrin,OC(C)(C)C#N,positive,1
6419,Pentachloroethane,ClC(Cl)(Cl)C(Cl)Cl,positive,1
6446,Fluoxymesterone,F[C@]12[C@H]([C@H]3[C@@]([C@@](O)(CC3)C)(C[C@@H]2O)C)CCC2=CC(=O)CC[C@]12C,positive,1
6503,Tromethamine,OCC(N)(CO)CO,positive,1
6564,Propylene dichloride,Cl[C@@H](CCl)C,positive,1
6574,"1,1,2-trichloroethane",C(CCl)(Cl)Cl,positive,1
6575,Trichloroethylene,ClC(=CCl)Cl,positive,1
6726,Cyclizine,N1(CCN(CC1)C)[C@@H](c1ccccc1)c1ccccc1,positive,1
6741,Methylprednisolone,O[C@]1([C@@]2([C@H]([C@H]3[C@H]([C@@H](O)C2)[C@@]2(C(=CC(=O)C=C2)[C@H](C3)C)C)CC1)C)C(=O)CO,positive,1
6794,Diquat dibromide,[n+]12CC[n+]3c(c1cccc2)cccc3,positive,1
6869,Penicillin v,S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)COc1ccccc1,positive,1
6954,Picric acid,Oc1c(N(=O)=O)cc(N(=O)=O)cc1N(=O)=O,positive,1
7095,Diphenyl,S(c1ccccc1)c1ccccc1,positive,1
7111,Benzidine,Clc1cc(c2cc(Cl)c(/N=N/[C@@H](C(=O)Nc3ccccc3)C(=O)C)cc2)ccc1/N=N/[C@@H](C(=O)Nc1ccccc1)C(=O)C,positive,1
7219,Indene,c12CC=Cc1cccc2,positive,1
7239,O-dichlorobenzene,Clc1c(Cl)cccc1,positive,1
7280,Dibromochloropropane,Br[C@@H](CBr)CCl,positive,1
7423,M-nitroaniline,O=N(=O)c1cc(N)ccc1,positive,1
7452,Dinitrobenzene,O=N(=O)c1cc(N(=O)=O)ccc1,positive,1
7501,Styrene,c1(ccccc1)C=C,positive,1
7515,Methylaniline,N(c1ccccc1)C,positive,1
7577,"P,p'-diaminodiphenylmethane",C(c1ccc(cc1)N)c1ccc(cc1)N,positive,1
7639,Chlorbenside,Clc1ccc(CSc2ccc(Cl)cc2)cc1,positive,1
7768,Caprolactam,O=C1NCCCCC1,positive,1
7969,Thiophenol,Sc1ccccc1,positive,1
8076,2-ethoxyethanol,O(CCO)CC,positive,1
8271,Mephobarbital,O=C1N(C(=O)NC(=O)[C@]1(CC)c1ccccc1)C,positive,1
8280,Paramethadione,O1[C@@](CC)(C(=O)N(C1=O)C)C,positive,1
8376,"2,4,6-trinitrotoluene",c1(c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C,positive,1
8663,2-naphthol,Oc1cc2c(cc1)cccc2,positive,1
8982,Nafcillin,S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)c1c2c(ccc1OCC)cccc2,positive,1
9034,Methohexital,O=C1N(C(=O)NC(=O)[C@]1([C@@H](C)C#CCC)CC=C)C,positive,1
9046,Quinestrol,O[C@@]1([C@@]2([C@H]([C@H]3[C@H](CC2)c2c(CC3)cc(OC3CCCC3)cc2)CC1)C)C#C,positive,1
9298,Ronnel,Clc1c(OP(=S)(OC)OC)cc(Cl)c(Cl)c1,positive,1
9417,Opipramol,OCCN1CCN(CC1)CCCN1c2c(C=Cc3c1cccc3)cccc2,positive,1
9444,Azacitidine,O1[C@@H]([C@@H](O)[C@@H](O)[C@@H]1n1c(=O)nc(nc1)N)CO,positive,1
9564,Carbutamide,S(=O)(=O)(NC(=O)NCCCC)c1ccc(N)cc1,positive,1
9873,Perflubron,BrC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,positive,1
9904,Nandrolone,O[C@@H]1[C@@]2([C@H]([C@H]3[C@H](CC2)[C@@H]2C(=CC(=O)CC2)CC3)CC1)C,positive,1
10100,Propoxyphene,O([C@@]([C@@H](CN(C)C)C)(Cc1ccccc1)c1ccccc1)C(=O)CC,positive,1
10133,Chenodiol,O[C@H]1[C@H]2[C@H]3[C@@]([C@H](CC3)[C@@H](CCC(=O)O)C)(CC[C@@H]2[C@@]2([C@H](C1)C[C@H](O)CC2)C)C,positive,1
10178,Nitramine,O=N(=O)c1c(N(N(=O)=O)C)c(N(=O)=O)cc(N(=O)=O)c1,positive,1
10230,Dihydralazine,n1nc(NN)c2c(c1NN)cccc2,positive,1
10631,Medroxyprogesterone,O[C@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)[C@H](C3)C)C)CC2)CC1)C)C(=O)C,positive,1
10783,Chlormethiazole,ClCCc1scnc1C,positive,1
11080,1-naphthylisothiocyanate,S=C=Nc1c2c(ccc1)cccc2,positive,1
12035,Acetylcysteine,SC[C@H](NC(=O)C)C(=O)O,positive,1
12418,Tetrachloroethane,C(C(Cl)Cl)(Cl)Cl,positive,1
12560,Erythromycin,O([C@@H]1[C@H]([C@H](O[C@@H]2O[C@H]([C@H](O)[C@](OC)(C2)C)C)[C@H](C(=O)O[C@@H]([C@@](O)([C@H](O)[C@H](C(=O)[C@@H](C[C@]1(O)C)C)C)C)CC)C)C)[C@@H]1O[C@@H](C[C@H](N(C)C)[C@H]1O)C,positive,1
13109,Levonorgestrel,O[C@@]1([C@@]2([C@H]([C@H]3[C@H](CC2)[C@@H]2C(=CC(=O)CC2)CC3)CC1)CC)C#C,positive,1
14052,Ethambutol,OC[C@@H](NCCN[C@@H](CC)CO)CC,positive,1
14677,Methdilazine,S1c2c(N(C[C@H]3CCN(C3)C)c3c1cccc3)cccc2,positive,1
15250,Ibufenac,OC(=O)Cc1ccc(CC(C)C)cc1,positive,1
15541,Spectinomycin,O1[C@H]2[C@H](O[C@@H]3O[C@@H](CC(=O)[C@]13O)C)[C@@H](O)[C@H](NC)[C@H](O)[C@@H]2NC,positive,1
15939,Paraquat,[n+]1(ccc(c2cc[n+](cc2)C)cc1)C,positive,1
17038,Captafol,ClC(Cl)(SN1C(=O)[C@H]2[C@@H](CC=CC2)C1=O)C(Cl)Cl,positive,1
17676,Acetophenazine,S1c2c(N(CCCN3CCN(CC3)CCO)c3c1cccc3)cc(cc2)C(=O)C,positive,1
18283,Stavudine,O1[C@@H](n2cc(c(=O)[nH]c2=O)C)C=C[C@H]1CO,positive,1
19493,Tranylcypromine,N[C@H]1[C@@H](C1)c1ccccc1,positive,1
20279,Cladribine,Clc1nc2n([C@@H]3O[C@@H]([C@@H](O)C3)CO)cnc2c(n1)N,positive,1
20824,Carbenicillin,S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)[C@@H](c1ccccc1)C(=O)O,positive,1
21319,Floxacillin,Clc1c(c2noc(c2C(=O)N[C@H]2[C@H]3SC([C@@H](N3C2=O)C(=O)O)(C)C)C)c(F)ccc1,positive,1
21704,Vidarabine,O1[C@@H](n2c3ncnc(N)c3nc2)[C@@H](O)[C@H](O)[C@H]1CO,positive,1
22419,Olsalazine,Oc1c(cc(N/N=C/2\C=C(C(=O)C=C2)C(=O)O)cc1)C(=O)O,positive,1
23897,Molindone,O1CCN(C[C@@H]2CCc3[nH]c(c(c3C2=O)CC)C)CC1,positive,1
24066,Zalcitabine,O1[C@@H](n2ccc(nc2=O)N)CC[C@H]1CO,positive,1
24726,"1,3-dichloropropene",C(=C\CCl)/Cl,positive,1
25249,Stanozolol,O[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)Cc3[nH]ncc3C4)C)CC2)CC1)C)C,positive,1
26248,Diacerein,O(c1c2c(C(=O)c3c(C2=O)c(OC(=O)C)ccc3)cc(c1)C(=O)O)C(=O)C,positive,1
26879,Levamisole,S1C2=N[C@H](CN2CC1)c1ccccc1,positive,1
27447,Cephalexin,S1[C@H]2N(C(=O)[C@H]2NC(=O)[C@H](N)c2ccccc2)C(=C(C1)C)C(=O)O,positive,1
28417,Danazol,O[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=Cc5oncc5C4)CC3)C)CC2)CC1)C)C#C,positive,1
28693,Metergoline,O(C(=O)NC[C@@H]1C[C@H]2[C@H](N(C1)C)Cc1c3c2cccc3n(c1)C)Cc1ccccc1,positive,1
28871,Fentiazac,Clc1ccc(c2nc(sc2CC(=O)O)c2ccccc2)cc1,positive,1
29327,Streptozocin,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](NC(=O)N(N=O)C)[C@H]1O)CO,positive,1
30479,Metribuzin,S(c1n(N)c(=O)c(nn1)C(C)(C)C)C,positive,1
30699,Cephapirin,S1[C@H]2N(C(=O)[C@H]2NC(=O)CSc2ccncc2)C(=C(C1)COC(=O)C)C(=O)O,positive,1
31072,Carbimazole,S=c1n(ccn1C(=O)OCC)C,positive,1
31275,Dioxane,O1CCOCC1,positive,1
31315,Oxyphenisatin,O=C1Nc2c([C@@]1(c1ccc(O)cc1)c1ccc(O)cc1)cccc2,positive,1
31373,Tetrachloroethylene,ClC(=C(Cl)Cl)Cl,positive,1
31374,"N,n-dimethylacetamide",C(=O)(C)N(C)C,positive,1
31703,Doxorubicin,O([C@H]1C[C@@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)c(OC)ccc2)C(=O)CO)[C@@H]1O[C@H]([C@@H](O)[C@@H](N)C1)C,positive,1
33176,Clometacin,Clc1ccc(C(=O)c2c3c(n(c2C)CC(=O)O)cc(OC)cc3)cc1,positive,1
33255,Cefazolin,S1[C@@H]2N(C(=O)[C@H]2NC(=O)Cn2nnnc2)C(=C(C1)CSc1sc(nn1)C)C(=O)O,positive,1
33572,Ritodrine,O[C@@H]([C@@H](NCCc1ccc(O)cc1)C)c1ccc(O)cc1,positive,1
33613,Amoxicillin,S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)[C@H](N)c1ccc(O)cc1,positive,1
33741,Tramadol,O[C@]1([C@H](CCCC1)CN(C)C)c1cc(OC)ccc1,positive,1
33887,Almitrine,Fc1ccc([C@H](N2CCN(CC2)c2nc(nc(n2)NCC=C)NCC=C)c2ccc(F)cc2)cc1,positive,1
34312,Oxcarbazepine,O=C1Cc2c(N(c3c1cccc3)C(=O)N)cccc2,positive,1
34633,Moricizine,S1c2c(N(C(=O)CCN3CCOCC3)c3c1cccc3)cc(NC(=O)OCC)cc2,positive,1
34870,Amineptine,OC(=O)CCCCCCN[C@H]1c2c(CCc3c1cccc3)cccc2,positive,1
35370,Zidovudine,O1[C@@H](n2cc(c(=O)[nH]c2=O)C)C[C@H](N=N#N)[C@H]1CO,positive,1
35935,Pirprofen,Clc1c(N2CC=CC2)ccc([C@@H](C)C(=O)O)c1,positive,1
36273,Amdinocillin,S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2/N=C/N1CCCCCC1,positive,1
36294,Tobramycin,O([C@@H]1[C@@H](O)[C@H](O[C@H]2O[C@@H]([C@@H](O)C[C@H]2N)CN)[C@@H](N)C[C@H]1N)[C@H]1O[C@@H]([C@@H](O)[C@H](N)[C@H]1O)CO,positive,1
36314,Paclitaxel,O1[C@H]2[C@](OC(=O)C)([C@@H]3[C@@]([C@@H](O)C2)(C(=O)[C@H](OC(=O)C)C2=C([C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C[C@@](O)([C@H]3OC(=O)c3ccccc3)C2(C)C)C)C)C1,positive,1
36462,Etoposide,O([C@H]1[C@@H]2[C@@H]([C@@H](c3c1cc1OCOc1c3)c1cc(OC)c(O)c(OC)c1)C(=O)OC2)[C@@H]1O[C@H]2[C@@H](O[C@@H](OC2)C)[C@H](O)[C@H]1O,positive,1
37393,Halofantrine,Clc1c2cc([C@@H](O)CCN(CCCC)CCCC)c3c(c2cc(Cl)c1)cc(cc3)C(F)(F)F,positive,1
37542,Ribavirin,O1[C@@H]([C@@H](O)[C@@H](O)[C@@H]1n1nc(nc1)C(=O)N)CO,positive,1
37768,Amikacin,O([C@H]1[C@H](NC(=O)[C@@H](O)CCN)C[C@H](N)[C@@H](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CN)[C@@H]1O)[C@H]1O[C@@H]([C@@H](O)[C@H](N)[C@H]1O)CO,positive,1
38103,Cephradine,S1[C@H]2N(C(=O)[C@H]2NC(=O)[C@H](N)C2=CCC=CC2)C(=C(C1)C)C(=O)O,positive,1
38409,Ticrynafen,Clc1c(ccc(OCC(=O)O)c1Cl)C(=O)c1sccc1,positive,1
38853,Methyldopa,OC(=O)[C@](N)(Cc1cc(O)c(O)cc1)C,positive,1
39042,Bezafibrate,Clc1ccc(C(=O)NCCc2ccc(OC(C)(C)C(=O)O)cc2)cc1,positive,1
39186,Diltiazem,S1[C@H]([C@@H](OC(=O)C)C(=O)N(CCN(C)C)c2c1cccc2)c1ccc(OC)cc1,positive,1
39562,Lonidamine,Clc1c(Cn2nc(c3c2cccc3)C(=O)O)ccc(Cl)c1,positive,1
39912,Dexibuprofen,OC(=O)[C@H](c1ccc(CC(C)C)cc1)C,positive,1
39941,Benoxaprofen,Clc1ccc(c2oc3c(n2)cc([C@@H](C)C(=O)O)cc3)cc1,positive,1
40692,Mefloquine,FC(F)(F)c1nc2c(c([C@H](O)[C@@H]3NCCCC3)c1)cccc2C(F)(F)F,positive,1
41684,Nitazoxanide,s1c(NC(=O)c2c(OC(=O)C)cccc2)ncc1N(=O)=O,positive,1
41774,Acarbose,O([C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)O)[C@H]1O[C@@H]([C@@H](N[C@@H]2[C@H](O)[C@@H](O)[C@H](O)C(=C2)CO)[C@H](O)[C@H]1O)C,positive,1
42008,Cefmetazole,S1[C@H]2N(C(=O)[C@@]2(OC)NC(=O)CSCC#N)C(=C(C1)CSc1n(nnn1)C)C(=O)O,positive,1
42616,Diaziquone,O=C1C(=C(NC(=O)OCC)C(=O)C(=C1NC(=O)OCC)N1CC1)N1CC1,positive,1
42890,Idarubicin,O([C@H]1C[C@@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2)C(=O)C)[C@@H]1O[C@H]([C@@H](O)[C@@H](N)C1)C,positive,1
